run_date,repository,path,title,total,unique
2026-08-19,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/releases/tag/v0.1.1,/releases/tag/v0.1.1,1,1
2026-08-19,datf/app-plex,/datf/app-plex,Overview,37,1
2026-08-19,datf/app-plex,/datf/app-plex/actions,/actions,29,1
2026-08-19,datf/app-plex,/datf/app-plex/issues,/issues,10,1
2026-08-19,datf/app-plex,/datf/app-plex/issues/3,/issues/3,8,1
2026-08-19,datf/app-plex,/datf/app-plex/network/dependencies,/network/dependencies,4,1
2026-08-19,datf/app-plex,/datf/app-plex/pull/1,/pull/1,3,1
2026-08-19,datf/app-plex,/datf/app-plex/pull/2,/pull/2,7,1
2026-08-19,datf/app-plex,/datf/app-plex/pull/4,/pull/4,3,1
2026-08-19,datf/app-plex,/datf/app-plex/pull/5,/pull/5,3,1
2026-08-19,datf/app-plex,/datf/app-plex/pulls,/pulls,19,1
2026-08-19,datf/big-data-speed-test,/datf/big-data-speed-test/blob/master/README.md,/blob/master/README.md,1,1
2026-08-19,datf/calc-llc,/datf/calc-llc,Overview,1,1
2026-08-19,datf/datf,/datf/datf,Overview,2,1
2026-08-19,datf/datf,/datf/datf/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,1,1
2026-08-19,datf/datf,/datf/datf/commit/c2b3915309c491a95ccf4471c6bee89e39930344,/commit/c2b3915309c491a95ccf4471c6bee89e39930344,1,1
2026-08-19,datf/datf,/datf/datf/commits/main,/commits/main,2,1
2026-08-19,datf/hassio-addons,/datf/hassio-addons,Overview,2,1
2026-08-19,datf/hassio-addons,/datf/hassio-addons/actions,/actions,1,1
2026-08-19,datf/hassio-addons,/datf/hassio-addons/actions/runs/31979417613,/actions/runs/31979417613,1,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom,Overview,7,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions,/actions,13,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32039926406/job/95417345768,/actions/runs/32039926406/job/95417345768,2,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32039931402,/actions/runs/32039931402,2,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32052780266,/actions/runs/32052780266,4,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32055961552,/actions/runs/32055961552,3,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/workflows/deploy.yaml,/actions/workflows/deploy.yaml,4,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/8,/pull/8,7,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/9,/pull/9,3,1
2026-08-19,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pulls,/pulls,10,1
2026-08-19,datf/notion-py,/datf/notion-py/activity,/activity,1,1
2026-08-19,datf/repository-edge,/datf/repository-edge,Overview,3,1
2026-08-19,datf/repository-updater,/datf/repository-updater,Overview,1,1
2026-08-19,datf/repository-updater,/datf/repository-updater/edit/main/README.md,/edit/main/README.md,1,1
2026-08-19,datf/sveltekit-github-pages-config-dockerized,/datf/sveltekit-github-pages-config-dockerized,Overview,1,1
2026-08-20,datf/app-dante,/datf/app-dante,Overview,2,1
2026-08-20,datf/app-dante,/datf/app-dante/edit/master/README.md,/edit/master/README.md,1,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard,Overview,6,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/actions,/actions,1,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/pulls,/pulls,1,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/releases,/releases,1,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/releases/edit/untagged-6898176480a52aa5d170,/releases/edit/untagged-6898176480a52aa5d170,1,1
2026-08-20,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/releases/tag/v0.1.1,/releases/tag/v0.1.1,1,1
2026-08-20,datf/app-plex,/datf/app-plex,Overview,37,1
2026-08-20,datf/app-plex,/datf/app-plex/actions,/actions,29,1
2026-08-20,datf/app-plex,/datf/app-plex/issues,/issues,10,1
2026-08-20,datf/app-plex,/datf/app-plex/issues/3,/issues/3,8,1
2026-08-20,datf/app-plex,/datf/app-plex/network/dependencies,/network/dependencies,4,1
2026-08-20,datf/app-plex,/datf/app-plex/pull/1,/pull/1,3,1
2026-08-20,datf/app-plex,/datf/app-plex/pull/2,/pull/2,7,1
2026-08-20,datf/app-plex,/datf/app-plex/pull/4,/pull/4,3,1
2026-08-20,datf/app-plex,/datf/app-plex/pull/5,/pull/5,3,1
2026-08-20,datf/app-plex,/datf/app-plex/pulls,/pulls,19,1
2026-08-20,datf/big-data-speed-test,/datf/big-data-speed-test/blob/master/README.md,/blob/master/README.md,1,1
2026-08-20,datf/calc-llc,/datf/calc-llc,Overview,1,1
2026-08-20,datf/datf,/datf/datf,Overview,2,1
2026-08-20,datf/datf,/datf/datf/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,1,1
2026-08-20,datf/datf,/datf/datf/commit/c2b3915309c491a95ccf4471c6bee89e39930344,/commit/c2b3915309c491a95ccf4471c6bee89e39930344,1,1
2026-08-20,datf/datf,/datf/datf/commits/main,/commits/main,2,1
2026-08-20,datf/hassio-addons,/datf/hassio-addons,Overview,2,1
2026-08-20,datf/hassio-addons,/datf/hassio-addons/actions,/actions,1,1
2026-08-20,datf/hassio-addons,/datf/hassio-addons/actions/runs/31979417613,/actions/runs/31979417613,1,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom,Overview,7,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions,/actions,13,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32039926406/job/95417345768,/actions/runs/32039926406/job/95417345768,2,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32039931402,/actions/runs/32039931402,2,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32052780266,/actions/runs/32052780266,4,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32055961552,/actions/runs/32055961552,3,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/workflows/deploy.yaml,/actions/workflows/deploy.yaml,4,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/8,/pull/8,7,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/9,/pull/9,3,1
2026-08-20,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pulls,/pulls,10,1
2026-08-20,datf/notion-py,/datf/notion-py/activity,/activity,1,1
2026-08-20,datf/repository-edge,/datf/repository-edge,Overview,3,1
2026-08-20,datf/repository-updater,/datf/repository-updater,Overview,1,1
2026-08-20,datf/repository-updater,/datf/repository-updater/edit/main/README.md,/edit/main/README.md,1,1
2026-08-20,datf/sveltekit-github-pages-config-dockerized,/datf/sveltekit-github-pages-config-dockerized,Overview,1,1
2026-08-21,datf/app-dante,/datf/app-dante,Overview,17,1
2026-08-21,datf/app-dante,/datf/app-dante/actions,/actions,10,1
2026-08-21,datf/app-dante,/datf/app-dante/actions/runs/32116628738,/actions/runs/32116628738,2,1
2026-08-21,datf/app-dante,/datf/app-dante/issues,/issues,3,1
2026-08-21,datf/app-dante,/datf/app-dante/issues/1,/issues/1,2,1
2026-08-21,datf/app-dante,/datf/app-dante/network/dependencies,/network/dependencies,4,1
2026-08-21,datf/app-dante,/datf/app-dante/pulls,/pulls,8,1
2026-08-21,datf/app-dante,/datf/app-dante/pulse,/pulse,4,1
2026-08-21,datf/app-dante,/datf/app-dante/releases,/releases,4,1
2026-08-21,datf/app-dante,/datf/app-dante/tree/master/.github,/tree/master/.github,2,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard,Overview,17,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/actions,/actions,5,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/blob/master/.github/dependabot.yaml,/blob/master/.github/dependabot.yaml,1,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/blob/master/.github/workflows/release-drafter.yaml,/blob/master/.github/workflows/release-drafter.yaml,2,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/commits/master,/commits/master,1,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/pull/2,/pull/2,2,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/pulls,/pulls,2,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/releases,/releases,3,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/tree/master/.github,/tree/master/.github,2,1
2026-08-21,datf/app-dante-to-wireguard,/datf/app-dante-to-wireguard/tree/master/.github/workflows,/tree/master/.github/workflows,2,1
2026-08-21,datf/app-plex,/datf/app-plex,Overview,53,1
2026-08-21,datf/app-plex,/datf/app-plex/actions,/actions,42,1
2026-08-21,datf/app-plex,/datf/app-plex/actions/runs/32160987824,/actions/runs/32160987824,4,1
2026-08-21,datf/app-plex,/datf/app-plex/issues,/issues,16,1
2026-08-21,datf/app-plex,/datf/app-plex/issues/3,/issues/3,14,1
2026-08-21,datf/app-plex,/datf/app-plex/network/dependencies,/network/dependencies,5,1
2026-08-21,datf/app-plex,/datf/app-plex/pull/1,/pull/1,5,1
2026-08-21,datf/app-plex,/datf/app-plex/pull/2,/pull/2,7,1
2026-08-21,datf/app-plex,/datf/app-plex/pulls,/pulls,25,1
2026-08-21,datf/app-plex,/datf/app-plex/releases,/releases,5,1
2026-08-21,datf/big-data-speed-test,/datf/big-data-speed-test/blob/master/README.md,/blob/master/README.md,1,1
2026-08-21,datf/calc-llc,/datf/calc-llc,Overview,3,1
2026-08-21,datf/calc-llc,/datf/calc-llc/actions,/actions,1,1
2026-08-21,datf/calc-llc,/datf/calc-llc/blob/master/.github/dependabot.yml,/blob/master/.github/dependabot.yml,2,1
2026-08-21,datf/calc-llc,/datf/calc-llc/tree/master/.github,/tree/master/.github,2,1
2026-08-21,datf/datf,/datf/datf,Overview,2,1
2026-08-21,datf/datf,/datf/datf/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,/commit/829c2232b0f84328f311fa525c10b9f899bc3a17,1,1
2026-08-21,datf/datf,/datf/datf/commit/c2b3915309c491a95ccf4471c6bee89e39930344,/commit/c2b3915309c491a95ccf4471c6bee89e39930344,1,1
2026-08-21,datf/datf,/datf/datf/commits/main,/commits/main,2,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons,Overview,5,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/actions,/actions,2,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/actions/runs/31979417613,/actions/runs/31979417613,1,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/actions/runs/32162037328,/actions/runs/32162037328,1,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/actions/runs/32162037328/job/95792936618,/actions/runs/32162037328/job/95792936618,1,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/blob/main/.github/workflows/repository-updater.yaml,/blob/main/.github/workflows/repository-updater.yaml,2,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/edit/main/.github/workflows/repository-updater.yaml,/edit/main/.github/workflows/repository-updater.yaml,1,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/tree/main/.github,/tree/main/.github,1,1
2026-08-21,datf/hassio-addons,/datf/hassio-addons/tree/main/.github/workflows,/tree/main/.github/workflows,1,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom,Overview,12,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions,/actions,14,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32052780266,/actions/runs/32052780266,4,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/runs/32055961552,/actions/runs/32055961552,3,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/actions/workflows/deploy.yaml,/actions/workflows/deploy.yaml,4,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/issues,/issues,5,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/issues/4,/issues/4,3,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/8,/pull/8,7,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pull/9,/pull/9,3,1
2026-08-21,datf/hassio-caddy-custom,/datf/hassio-caddy-custom/pulls,/pulls,12,1
2026-08-21,datf/notion-py,/datf/notion-py/activity,/activity,1,1
2026-08-21,datf/repository-beta,/datf/repository-beta,Overview,1,1
2026-08-21,datf/repository-beta,/datf/repository-beta/blob/main/.github/dependabot.yaml,/blob/main/.github/dependabot.yaml,1,1
2026-08-21,datf/repository-beta,/datf/repository-beta/blob/main/.github/workflows/repository-updater.yaml,/blob/main/.github/workflows/repository-updater.yaml,2,1
2026-08-21,datf/repository-beta,/datf/repository-beta/edit/main/.github/workflows/repository-updater.yaml,/edit/main/.github/workflows/repository-updater.yaml,1,1
2026-08-21,datf/repository-beta,/datf/repository-beta/tree/main/.github,/tree/main/.github,1,1
2026-08-21,datf/repository-beta,/datf/repository-beta/tree/main/.github/workflows,/tree/main/.github/workflows,1,1
2026-08-21,datf/repository-edge,/datf/repository-edge,Overview,12,1
2026-08-21,datf/repository-edge,/datf/repository-edge/actions,/actions,4,1
2026-08-21,datf/repository-edge,/datf/repository-edge/actions/runs/32115707713,/actions/runs/32115707713,1,1
2026-08-21,datf/repository-edge,/datf/repository-edge/actions/runs/32115707713/job/95644621212,/actions/runs/32115707713/job/95644621212,1,1
2026-08-21,datf/repository-edge,/datf/repository-edge/actions/workflows/dependabot/dependabot-updates,/actions/workflows/dependabot/dependabot-updates,2,1
2026-08-21,datf/repository-edge,/datf/repository-edge/blob/main/.github/dependabot.yaml,/blob/main/.github/dependabot.yaml,5,1
2026-08-21,datf/repository-edge,/datf/repository-edge/blob/main/.github/workflows/repository-updater.yaml,/blob/main/.github/workflows/repository-updater.yaml,5,1
2026-08-21,datf/repository-edge,/datf/repository-edge/edit/main/.github/dependabot.yaml,/edit/main/.github/dependabot.yaml,1,1
2026-08-21,datf/repository-edge,/datf/repository-edge/tree/main/.github,/tree/main/.github,6,1
2026-08-21,datf/repository-edge,/datf/repository-edge/tree/main/.github/workflows,/tree/main/.github/workflows,3,1
2026-08-21,datf/repository-updater,/datf/repository-updater,Overview,15,1
2026-08-21,datf/repository-updater,/datf/repository-updater/actions,/actions,15,1
2026-08-21,datf/repository-updater,/datf/repository-updater/actions/runs/32113675662,/actions/runs/32113675662,2,1
2026-08-21,datf/repository-updater,/datf/repository-updater/actions/runs/32114201060,/actions/runs/32114201060,2,1
2026-08-21,datf/repository-updater,/datf/repository-updater/actions/runs/32114676721,/actions/runs/32114676721,3,1
2026-08-21,datf/repository-updater,/datf/repository-updater/blob/main/.github/release-drafter.yml,/blob/main/.github/release-drafter.yml,9,1
2026-08-21,datf/repository-updater,/datf/repository-updater/edit/main/.github/release-drafter.yml,/edit/main/.github/release-drafter.yml,3,1
2026-08-21,datf/repository-updater,/datf/repository-updater/pull/2,/pull/2,4,1
2026-08-21,datf/repository-updater,/datf/repository-updater/pulls,/pulls,13,1
2026-08-21,datf/repository-updater,/datf/repository-updater/tree/main/.github,/tree/main/.github,7,1
2026-08-21,datf/sveltekit-github-pages-config-dockerized,/datf/sveltekit-github-pages-config-dockerized,Overview,1,1
